brand,image_name,image_url,model_name,model_num,price,url
Breitling,BreitlingColtChronographa7338811c9051lt,https://www.prestigetime.com/images/watches/a7338811c905-1lt_main.jpg,Colt Chronograph,a7338811/c905-1lt,3465.0,https://www.prestigetime.com/item/Breitling/Colt-Chronograph/a7338811%7Ec905-1lt.html
Breitling,BreitlingColtChronographa7338811g7903lt,https://www.prestigetime.com/images/watches/a7338811g790-3lt_main.jpg,Colt Chronograph,a7338811/g790-3lt,3465.0,https://www.prestigetime.com/item/Breitling/Colt-Chronograph/a7338811%7Eg790-3lt.html
Breitling,BreitlingColtChronographa7338811g7902lt,https://www.prestigetime.com/images/watches/a7338811g790-2lt_main.jpg,Colt Chronograph,a7338811/g790-2lt,3465.0,https://www.prestigetime.com/item/Breitling/Colt-Chronograph/a7338811%7Eg790-2lt.html
Breitling,BreitlingColtChronographa7338811g7901lt,https://www.prestigetime.com/images/watches/a7338811g790-1lt_main.jpg,Colt Chronograph,a7338811/g790-1lt,3465.0,https://www.prestigetime.com/item/Breitling/Colt-Chronograph/a7338811%7Eg790-1lt.html
Raymond Weil,RaymondWeilParsifal7260stc00718,https://www.prestigetime.com/images/watches/7260-stc-00718_main.jpg,Parsifal,7260-stc-00718,3850.0,https://www.prestigetime.com/item/Raymond-Weil/Parsifal/7260-stc-00718.html
Breitling,BreitlingAerospaceEvoe7936310bc271ft,https://www.prestigetime.com/images/watches/e7936310bc27-1ft_main.jpg,Aerospace Evo,e7936310/bc27-1ft,3465.0,https://www.prestigetime.com/item/Breitling/Aerospace-Evo/e7936310%7Ebc27-1ft.html
Breitling,BreitlingAerospaceEvoe7936310c8691ft,https://www.prestigetime.com/images/watches/e7936310-c869-1ft-new_main.jpg,Aerospace Evo,e7936310/c869-1ft,3465.0,https://www.prestigetime.com/item/Breitling/Aerospace-Evo/e7936310%7Ec869-1ft.html
Breitling,BreitlingAerospaceEvoe7936310f5621ft,https://www.prestigetime.com/images/watches/e7936310-f562-1ft_main.jpg,Aerospace Evo,e7936310/f562-1ft,3465.0,https://www.prestigetime.com/item/Breitling/Aerospace-Evo/e7936310%7Ef562-1ft.html
Breitling,BreitlingSuperoceanII42a17365d1c915223x,https://www.prestigetime.com/images/watches/a17365d1-c915-223x_main.jpg,Superocean II 42,a17365d1/c915/223x,3465.0,https://www.prestigetime.com/item/Breitling/Superocean-II-42/a17365d1%7Ec915%7E223x.html
Breitling,BreitlingSuperoceanII42a17365d1c915113x,https://www.prestigetime.com/images/watches/a17365d1-c915-113x_main.jpg,Superocean II 42,a17365d1/c915/113x,3465.0,https://www.prestigetime.com/item/Breitling/Superocean-II-42/a17365d1%7Ec915%7E113x.html
