brand,image_name,image_url,model_name,model_num,price,url
Maurice Lacroix,MauriceLacroixMirosRectanglemi2023yp016122,https://www.prestigetime.com/images/watches/mi2023-yp016-122-a_main.jpg,Miros Rectangle,mi2023-yp016-122,1400.0,https://www.prestigetime.com/item/Maurice-Lacroix/Miros-Rectangle/mi2023-yp016-122.html
Maurice Lacroix,MauriceLacroixMirosQuartzLadiesmi1014ss002330,https://www.prestigetime.com/images/watches/mi1014-ss002-330_main.jpg,Miros Quartz Ladies,mi1014-ss002-330,1280.0,https://www.prestigetime.com/item/Maurice-Lacroix/Miros-Quartz-Ladies/mi1014-ss002-330.html
Longines,LonginesConquestQuartz36mmL33784586,https://www.prestigetime.com/images/watches/L3.378.4.58.6_main.jpg,Conquest Quartz 36mm,L3.378.4.58.6,800.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-36mm/L3.378.4.58.6.html
Raymond Weil,RaymondWeilToccata29mm5988st70001,https://www.prestigetime.com/images/watches/5988-st-70001_main.jpg,Toccata 29mm,5988-st-70001,850.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-29mm/5988-st-70001.html
Raymond Weil,RaymondWeilTradition5966st00300,https://www.prestigetime.com/images/watches/5966-ST-00300_main.jpg,Tradition,5966-st-00300,850.0,https://www.prestigetime.com/item/Raymond-Weil/Tradition/5966-st-00300.html
Longines,LonginesConquestQuartzLadies295mmL32774166,https://www.prestigetime.com/images/watches/L32774166m_main.jpg,Conquest Quartz Ladies 29.5mm,L3.277.4.16.6,800.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-Ladies-29-5mm/L3.277.4.16.6.html
Raymond Weil,RaymondWeilToccata29mm5988st00300,https://www.prestigetime.com/images/watches/5988-st-00300_main.jpg,Toccata 29mm,5988-st-00300,850.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-29mm/5988-st-00300.html
Raymond Weil,RaymondWeilTango5399st00608,https://www.prestigetime.com/images/watches/5399-ST-00608_main.jpg,Tango,5399-st-00608,950.0,https://www.prestigetime.com/item/Raymond-Weil/Tango/5399-st-00608.html
Raymond Weil,RaymondWeilToccata34mm5388st65081,https://www.prestigetime.com/images/watches/5388-st-65081_main.jpg,Toccata 34mm,5388-st-65081,895.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-34mm/5388-st-65081.html
Raymond Weil,RaymondWeilToccata34mm5388st50081,https://www.prestigetime.com/images/watches/5388-st-50081_main.jpg,Toccata 34mm,5388-st-50081,895.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-34mm/5388-st-50081.html
Longines,LonginesConquestQuartz34mmL33774766,https://www.prestigetime.com/images/watches/L3.377.4.76.6_main.jpg,Conquest Quartz 34mm,L3.377.4.76.6,800.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-34mm/L3.377.4.76.6.html
Longines,LonginesConquestQuartz34mmL33774586,https://www.prestigetime.com/images/watches/L3.377.4.58.6_main.jpg,Conquest Quartz 34mm,L3.377.4.58.6,800.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-34mm/L3.377.4.58.6.html
Longines,LonginesConquestQuartz36mmL33784766,https://www.prestigetime.com/images/watches/L3.378.4.76.6_main.jpg,Conquest Quartz 36mm,L3.378.4.76.6,800.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-36mm/L3.378.4.76.6.html
Raymond Weil,RaymondWeilTango5391st00300,https://www.prestigetime.com/images/watches/5391-ST-00300_main.jpg,Tango,5391-st-00300,995.0,https://www.prestigetime.com/item/Raymond-Weil/Tango/5391-st-00300.html
Baume & Mercier,BaumeMercierClassimaQuartz31mm10353,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Classima Quartz 31mm,10353,990.0,https://www.prestigetime.com/Baume-Mercier-Classima-Quartz-31mm-10353.html
Baume & Mercier,BaumeMercierClassimaQuartz36mm10355,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Classima Quartz 36mm,10355,990.0,https://www.prestigetime.com/Baume-Mercier-Classima-Quartz-36mm-10355.html
Raymond Weil,RaymondWeilToccata29mm5988st97081,https://www.prestigetime.com/images/watches/5988-st-97081_main.jpg,Toccata 29mm,5988-st-97081,950.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-29mm/5988-st-97081.html
Raymond Weil,RaymondWeilTango5399st00995,https://www.prestigetime.com/images/watches/5399-ST-00995_main.jpg,Tango,5399-st-00995,1050.0,https://www.prestigetime.com/item/Raymond-Weil/Tango/5399-st-00995.html
Raymond Weil,RaymondWeilTango5391stp00308,https://www.prestigetime.com/images/watches/5391-STP-00308_main.jpg,Tango,5391-stp-00308,1095.0,https://www.prestigetime.com/item/Raymond-Weil/Tango/5391-stp-00308.html
Raymond Weil,RaymondWeilTango5391sb500658,https://www.prestigetime.com/images/watches/5391-sb5-00658_main.jpg,Tango,5391-sb5-00658,1095.0,https://www.prestigetime.com/item/Raymond-Weil/Tango/5391-sb5-00658.html
Longines,LonginesPrimaLunaQuartz34mmL81144166,https://www.prestigetime.com/images/watches/L8.114.4.16.6_main.jpg,PrimaLuna Quartz 34mm,L8.114.4.16.6,1050.0,https://www.prestigetime.com/item/Longines/PrimaLuna-Quartz-34mm/L8.114.4.16.6.html
Raymond Weil,RaymondWeilToccata34mm5388stp97081,https://www.prestigetime.com/images/watches/5388-STP-97081_main.jpg,Toccata 34mm,5388-stp-97081,1095.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-34mm/5388-stp-97081.html
Raymond Weil,RaymondWeilToccata34mm5388sp597081,https://www.prestigetime.com/images/watches/5388-sp5-97081_main.jpg,Toccata 34mm,5388-sp5-97081,1095.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-34mm/5388-sp5-97081.html
Longines,LonginesLaGrandeClassiqueQuartz24mmL42094116,https://www.prestigetime.com/images/watches/L4.209.4.11.6_main.jpg,La Grande Classique Quartz 24mm,L4.209.4.11.6,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.11.6.html
Longines,LonginesLaGrandeClassiqueQuartz33mmL47094112,https://www.prestigetime.com/images/watches/L4.709.4.11.2-_main.jpg,La Grande Classique Quartz 33mm,L4.709.4.11.2,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.4.11.2.html
Longines,LonginesLaGrandeClassiqueQuartz33mmL47094726,https://www.prestigetime.com/images/watches/L4-709-4-72-6_main.jpg,La Grande Classique Quartz 33mm,L4.709.4.72.6,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.4.72.6.html
Oris,OrisBigCrownOriginalPointerDate29mm01594769540610751453,https://www.prestigetime.com/images/watches/01 594 7695 4061-07 5 14 53_main.jpg,Big Crown Original Pointer Date 29mm,01 594 7695 4061-07 5 14 53,1150.0,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4061-07_5_14_53.html
Longines,LonginesDolceVitaQuartzLadiesMidSizeL55024166,https://www.prestigetime.com/images/watches/L5.502.4.16.6_main.jpg,DolceVita Quartz Ladies Mid-Size,L5.502.4.16.6,1225.0,https://www.prestigetime.com/item/Longines/DolceVita-Quartz-Ladies-Mid-Size/L5.502.4.16.6.html
Maurice Lacroix,MauriceLacroixMirosQuartzLadiesmi1014ss002150,https://www.prestigetime.com/images/watches/mi1014-ss002-150_main.jpg,Miros Quartz Ladies,mi1014-ss002-150,1680.0,https://www.prestigetime.com/item/Maurice-Lacroix/Miros-Quartz-Ladies/mi1014-ss002-150.html
Maurice Lacroix,MauriceLacroixMirosQuartzLadiesmi1014ss002350,https://www.prestigetime.com/images/watches/mi1014-ss002-350_main.jpg,Miros Quartz Ladies,mi1014-ss002-350,1680.0,https://www.prestigetime.com/item/Maurice-Lacroix/Miros-Quartz-Ladies/mi1014-ss002-350.html
Raymond Weil,RaymondWeilToccata29mm5988stp97081,https://www.prestigetime.com/images/watches/5988-stp-97081_main.jpg,Toccata 29mm,5988-stp-97081,1050.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-29mm/5988-stp-97081.html
Longines,LonginesEquestrianL61314732,https://www.prestigetime.com/images/watches/L6.131.4.73.2_main.jpg,Equestrian,L6.131.4.73.2,1050.0,https://www.prestigetime.com/Longines-Equestrian-L6-131-4-73-2.html
Longines,LonginesEquestrianL61314712,https://www.prestigetime.com/images/watches/L6.131.4.71.2_main.jpg,Equestrian,L6.131.4.71.2,1050.0,https://www.prestigetime.com/Longines-Equestrian-L6-131-4-71-2.html
Longines,LonginesHydroConquestQuartz34mmL33404566,https://www.prestigetime.com/images/watches/L3.340.4.56.6_main.jpg,HydroConquest Quartz 34mm,L3.340.4.56.6,1000.0,https://www.prestigetime.com/item/Longines/HydroConquest-Quartz-34mm/L3.340.4.56.6.html
Longines,LonginesHydroConquestQuartz34mmL33404966,https://www.prestigetime.com/images/watches/L3.340.4.96.6_main.jpg,HydroConquest Quartz 34mm,L3.340.4.96.6,1000.0,https://www.prestigetime.com/item/Longines/HydroConquest-Quartz-34mm/L3.340.4.96.6.html
Longines,LonginesEquestrianL61384732,https://www.prestigetime.com/images/watches/L6-138-4-73-2_main.jpg,Equestrian,L6.138.4.73.2,1150.0,https://www.prestigetime.com/Longines-Equestrian-L6-138-4-73-2.html
Longines,LonginesEquestrianL61384712,https://www.prestigetime.com/images/watches/L6.138.4.71.2_main.jpg,Equestrian,L6.138.4.71.2,1150.0,https://www.prestigetime.com/Longines-Equestrian-L6-138-4-71-2.html
Longines,LonginesLaGrandeClassiqueQuartz36mmL47554116,https://www.prestigetime.com/images/watches/L4.755.4.11.6_main.jpg,La Grande Classique Quartz - 36mm,L4.755.4.11.6,1150.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-36mm/L4.755.4.11.6.html
Raymond Weil,RaymondWeilToccata29mm5988p97081,https://www.prestigetime.com/images/watches/5988-p-97081_main.jpg,Toccata 29mm,5988-p-97081,1095.0,https://www.prestigetime.com/item/Raymond-Weil/Toccata-29mm/5988-p-97081.html
Longines,LonginesPrimaLunaQuartz265mmL81104716,https://www.prestigetime.com/images/watches/L8.110.4.71.6_main.jpg,PrimaLuna Quartz 26.5mm,L8.110.4.71.6,1100.0,https://www.prestigetime.com/item/Longines/PrimaLuna-Quartz-26-5mm/L8.110.4.71.6.html
Longines,LonginesPrimaLunaQuartz30mmL81124716,https://www.prestigetime.com/images/watches/L8.112.4.71.6_main.jpg,PrimaLuna Quartz 30mm,L8.112.4.71.6,1100.0,https://www.prestigetime.com/item/Longines/PrimaLuna-Quartz-30mm/L8.112.4.71.6.html
Raymond Weil,RaymondWeilShine1600ST00659,https://www.prestigetime.com/images/watches/1600-ST-00659--_main.jpg,Shine,1600-ST-00659,1195.0,https://www.prestigetime.com/Raymond-Weil-Shine-1600-ST-00659.html
Montblanc,MontblancTraditionDateQuartz36mm112635,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Tradition Date Quartz 36mm,112635,1155.0,https://www.prestigetime.com/Montblanc-Tradition-Date-Quartz-36mm-112635.html
Longines,LonginesLaGrandeClassiqueQuartz24mmL42094112,https://www.prestigetime.com/images/watches/L4.209.4.11.9_main.jpg,La Grande Classique Quartz 24mm,L4.209.4.11.2,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.11.2.html
Oris,OrisClassicDate285mm01561765040310751410,https://www.prestigetime.com/images/watches/01 561 7650 4031-07 5 14 10_main.jpg,Classic Date 28.5mm,01 561 7650 4031-07 5 14 10,1100.0,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4031-07_5_14_10.html
Longines,LonginesLaGrandeClassiqueQuartz24mmL42094716,https://www.prestigetime.com/images/watches/L4.209.4.71.6_main.jpg,La Grande Classique Quartz 24mm,L4.209.4.71.6,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.71.6.html
Longines,LonginesLaGrandeClassiqueQuartz24mmL42094726,https://www.prestigetime.com/images/watches/L4.209.4.72.6_main.jpg,La Grande Classique Quartz 24mm,L4.209.4.72.6,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.4.72.6.html
Oris,OrisClassicDate285mm01561765043310751410,https://www.prestigetime.com/images/watches/01 561 7650 4331-07 5 14 10_main.jpg,Classic Date 28.5mm,01 561 7650 4331-07 5 14 10,1100.0,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4331-07_5_14_10.html
Oris,OrisClassicDate285mm01561765043340751411,https://www.prestigetime.com/images/watches/01 561 7650 4334-07 5 14 11_main.jpg,Classic Date 28.5mm,01 561 7650 4334-07 5 14 11,1100.0,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4334-07_5_14_11.html
Oris,OrisClassicDate285mm01561765040340751411,https://www.prestigetime.com/images/watches/01 561 7650 4034-07 5 14 11_main.jpg,Classic Date 28.5mm,01 561 7650 4034-07 5 14 11,1100.0,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4034-07_5_14_11.html
Baume & Mercier,BaumeMercierClassimaQuartz31mm10335,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Classima Quartz 31mm,10335,1190.0,https://www.prestigetime.com/Baume-Mercier-Classima-Quartz-31mm-10335.html
Baume & Mercier,BaumeMercierClassimaQuartz36mm10356,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Classima Quartz 36mm,10356,1190.0,https://www.prestigetime.com/Baume-Mercier-Classima-Quartz-36mm-10356.html
Longines,LonginesLaGrandeClassiqueQuartz33mmL47094116,https://www.prestigetime.com/images/watches/L4-709-4-11-6-new_main.jpg,La Grande Classique Quartz 33mm,L4.709.4.11.6,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.4.11.6.html
Longines,LonginesLaGrandeClassiqueQuartz33mmL47094716,https://www.prestigetime.com/images/watches/L4.709.4.71.6_main.jpg,La Grande Classique Quartz 33mm,L4.709.4.71.6,1100.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.4.71.6.html
Oris,OrisClassicDate37mm01733757840310751810,https://www.prestigetime.com/images/watches/01 733 7578 4031-07 5 18 10_main.jpg,Classic Date 37mm,01 733 7578 4031-07 5 18 10,1100.0,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4031-07_5_18_10.html
Oris,OrisClassicDate37mm01733757840340751811,https://www.prestigetime.com/images/watches/01 733 7578 4034-07 5 18 11_main.jpg,Classic Date 37mm,01 733 7578 4034-07 5 18 11,1100.0,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4034-07_5_18_11.html
Longines,LonginesLaGrandeClassiqueQuartz33mmL47091912,https://www.prestigetime.com/images/watches/L4.709.1.91.2_main.jpg,La Grande Classique Quartz 33mm,L4.709.1.91.2,1200.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.1.91.2.html
Tag Heuer,TagHeuerAquaracerQuartzLadies27mmway1412ba0920,https://www.prestigetime.com/images/watches/way1412.ba0920_main.jpg,Aquaracer Quartz Ladies 27mm,way1412.ba0920,1300.0,https://www.prestigetime.com/item/Tag-Heuer/Aquaracer-Quartz-Ladies-27mm/way1412.ba0920.html
Tag Heuer,TagHeuerAquaracerQuartzLadies27mmway1410ba0920,https://www.prestigetime.com/images/watches/way1410.ba0920_main.jpg,Aquaracer Quartz Ladies 27mm,way1410.ba0920,1300.0,https://www.prestigetime.com/item/Tag-Heuer/Aquaracer-Quartz-Ladies-27mm/way1410.ba0920.html
Longines,LonginesHydroConquestAutomatic29mmL32844566,https://www.prestigetime.com/images/watches/L3.284.4.56.6-longines_main.jpg,HydroConquest Automatic 29mm,L3.284.4.56.6,1275.0,https://www.prestigetime.com/item/Longines/HydroConquest-Automatic-29mm/L3.284.4.56.6.html
Longines,LonginesDolceVitaQuartzLadiesMidSizeL57554716,https://www.prestigetime.com/images/watches/L5.755.4.71.6_main.jpg,DolceVita Quartz Ladies Mid-Size,L5.755.4.71.6,1250.0,https://www.prestigetime.com/item/Longines/DolceVita-Quartz-Ladies-Mid-Size/L5.755.4.71.6.html
Raymond Weil,RaymondWeilShine1600ST00618,https://www.prestigetime.com/images/watches/1600-ST-00618-- _main.jpg,Shine,1600-ST-00618,1250.0,https://www.prestigetime.com/Raymond-Weil-Shine-1600-ST-00618.html
Longines,LonginesLaGrandeClassiqueQuartz33mmL47092112,https://www.prestigetime.com/images/watches/L4.709.2.11.2_main.jpg,La Grande Classique Quartz 33mm,L4.709.2.11.2,1200.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-33mm/L4.709.2.11.2.html
Raymond Weil,RaymondWeilTango5391st00995,https://www.prestigetime.com/images/watches/5391-st-00995_main.jpg,Tango,5391-st-00995,1250.0,https://www.prestigetime.com/item/Raymond-Weil/Tango/5391-st-00995.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL43214126,https://www.prestigetime.com/images/watches/L4.321.4.12.6_main.jpg,La Grande Classique Presence Automatic,L4.321.4.12.6,1225.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.12.6.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL48214116,https://www.prestigetime.com/images/watches/L4.821.4.11.6_main.jpg,La Grande Classique Presence Automatic,L4.821.4.11.6,1225.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.4.11.6.html
Longines,LonginesLaGrandeClassiqueQuartz24mmL42092112,https://www.prestigetime.com/images/watches/L4.209.2.11.9_main.jpg,La Grande Classique Quartz 24mm,L4.209.2.11.2,1150.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.2.11.2.html
Longines,LonginesLaGrandeClassiqueQuartz24mmL42091912,https://www.prestigetime.com/images/watches/L4.209.1.91.2_main.jpg,La Grande Classique Quartz 24mm,L4.209.1.91.2,1150.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-24mm/L4.209.1.91.2.html
Oris,OrisBigCrownOriginalPointerDate29mm01594769543610751452,https://www.prestigetime.com/images/watches/01 594 7695 4361-07 5 14 52_main.jpg,Big Crown Original Pointer Date 29mm,01 594 7695 4361-07 5 14 52,1150.0,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4361-07_5_14_52.html
Longines,LonginesConquestQuartz34mmL33774876,https://www.prestigetime.com/images/watches/L3.377.4.87.6_main.jpg,Conquest Quartz 34mm,L3.377.4.87.6,1150.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-34mm/L3.377.4.87.6.html
Longines,LonginesConquestQuartz34mmL33774576,https://www.prestigetime.com/images/watches/L3.377.4.57.6_main.jpg,Conquest Quartz 34mm,L3.377.4.57.6,1150.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-34mm/L3.377.4.57.6.html
Longines,LonginesConquestQuartz36mmL33784576,https://www.prestigetime.com/images/watches/L3.378.4.57.6_main.jpg,Conquest Quartz 36mm,L3.378.4.57.6,1150.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-36mm/L3.378.4.57.6.html
Longines,LonginesConquestQuartz36mmL33784876,https://www.prestigetime.com/images/watches/L3.378.4.87.6_main.jpg,Conquest Quartz 36mm,L3.378.4.87.6,1150.0,https://www.prestigetime.com/item/Longines/Conquest-Quartz-36mm/L3.378.4.87.6.html
Longines,LonginesEquestrianL61374712,https://www.prestigetime.com/images/watches/L6.137.4.71.2_main.jpg,Equestrian,L6.137.4.71.2,1150.0,https://www.prestigetime.com/Longines-Equestrian-L6-137-4-71-2.html
Longines,LonginesEquestrianL61374732,https://www.prestigetime.com/images/watches/L6.137.4.73.2_main.jpg,Equestrian,L6.137.4.73.2,1150.0,https://www.prestigetime.com/Longines-Equestrian-L6-137-4-73-2.html
Longines,LonginesLaGrandeClassiqueQuartz36mmL47554112,https://www.prestigetime.com/images/watches/L4.755.4.11.2-_main.jpg,La Grande Classique Quartz - 36mm,L4.755.4.11.2,1150.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-36mm/L4.755.4.11.2.html
Oris,OrisClassicDate37mm01733757843310751810,https://www.prestigetime.com/images/watches/01 733 7578 4331-07 5 18 10_main.jpg,Classic Date 37mm,01 733 7578 4331-07 5 18 10,1150.0,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4331-07_5_18_10.html
Oris,OrisClassicDate37mm01733757843340751811,https://www.prestigetime.com/images/watches/01 733 7578 4334-07 5 18 11_main.jpg,Classic Date 37mm,01 733 7578 4334-07 5 18 11,1150.0,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4334-07_5_18_11.html
Longines,LonginesConquestQuartzChrono36mmL33794766,https://www.prestigetime.com/images/watches/L33794766_main.jpg,Conquest Quartz Chrono 36mm,L3.379.4.76.6,1150.0,https://www.prestigetime.com/Longines-Conquest-Quartz-Chrono-36mm-L3-379-4-76-6.html
Longines,LonginesConquestQuartzChrono36mmL33794966,https://www.prestigetime.com/images/watches/L33794966_main.jpg,Conquest Quartz Chrono 36mm,L33794966,1150.0,https://www.prestigetime.com/Longines-Conquest-Quartz-Chrono-36mm-L33794966.html
Longines,LonginesConquestQuartzChrono36mmL33794566,https://www.prestigetime.com/images/watches/L33794566_main.jpg,Conquest Quartz Chrono 36mm,L33794566,1150.0,https://www.prestigetime.com/Longines-Conquest-Quartz-Chrono-36mm-L33794566.html
Raymond Weil,RaymondWeilNoemia5127st00985,https://www.prestigetime.com/images/watches/5127-st-00985_main.jpg,Noemia,5127-st-00985,1275.0,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5127-st-00985.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL43214112,https://www.prestigetime.com/images/watches/L4.321.4.11.2_main.jpg,La Grande Classique Presence Automatic,L4.321.4.11.2,1125.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.11.2.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL48214112,https://www.prestigetime.com/images/watches/L4.821.4.11.2_main.jpg,La Grande Classique Presence Automatic,L4.821.4.11.2,1125.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.4.11.2.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL43214122,https://www.prestigetime.com/images/watches/L4_321_4_12_2_main.jpg,La Grande Classique Presence Automatic,L4.321.4.12.2,1125.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.12.2.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL43214722,https://www.prestigetime.com/images/watches/L4.321.4.72.2_main.jpg,La Grande Classique Presence Automatic,L4.321.4.72.2,1125.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.72.2.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL48214122,https://www.prestigetime.com/images/watches/L4.821.4.12.2_main.jpg,La Grande Classique Presence Automatic,L4.821.4.12.2,1125.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.4.12.2.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL48214722,https://www.prestigetime.com/images/watches/L4.821.4.72.2_main.jpg,La Grande Classique Presence Automatic,L4.821.4.72.2,1125.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.821.4.72.2.html
Oris,OrisClassicDate37mm01733757848310761810,https://www.prestigetime.com/images/watches/01 733 7578 4831-07 6 18 10_main.jpg,Classic Date 37mm,01 733 7578 4831-07 6 18 10,1250.0,https://www.prestigetime.com/item/Oris/Classic-Date-37mm/01_733_7578_4831-07_6_18_10.html
Longines,LonginesLaGrandeClassiquePresenceAutomaticL43214186,https://www.prestigetime.com/images/watches/L4.321.4.18.6_main.jpg,La Grande Classique Presence Automatic,L4.321.4.18.6,1225.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Presence-Automatic/L4.321.4.18.6.html
Raymond Weil,RaymondWeilFreelancer5670st05907,https://www.prestigetime.com/images/watches/5670-st-05907_main.jpg,Freelancer,5670-st-05907,1295.0,https://www.prestigetime.com/item/Raymond-Weil/Freelancer/5670-st-05907.html
Montblanc,MontblancTraditionDateQuartz40mm112633,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Tradition Date Quartz 40mm,112633,1260.0,https://www.prestigetime.com/Montblanc-Tradition-Date-Quartz-40mm-112633.html
Montblanc,MontblancTraditionDateQuartz36mm112636,https://www.prestigetime.com/images/watches/pic-unavailable_main.jpg,Tradition Date Quartz 36mm,112636,1260.0,https://www.prestigetime.com/Montblanc-Tradition-Date-Quartz-36mm-112636.html
Tag Heuer,TagHeuerAquaracerQuartzLadies32mmway1310ba0915,https://www.prestigetime.com/images/watches/way1310.ba0915_main.jpg,Aquaracer Quartz Ladies 32mm,way1310.ba0915,1400.0,https://www.prestigetime.com/item/Tag-Heuer/Aquaracer-Quartz-Ladies-32mm/way1310.ba0915.html
Oris,OrisClassicDate285mm01561765048310761410,https://www.prestigetime.com/images/watches/01 561 7650 4831-07 6 14 10_main.jpg,Classic Date 28.5mm,01 561 7650 4831-07 6 14 10,1200.0,https://www.prestigetime.com/item/Oris/Classic-Date-28-5mm/01_561_7650_4831-07_6_14_10.html
Longines,LonginesLaGrandeClassiqueQuartz36mmL47552112,https://www.prestigetime.com/images/watches/L4.755.2.11.2_main.jpg,La Grande Classique Quartz - 36mm,L4.755.2.11.2,1250.0,https://www.prestigetime.com/item/Longines/La-Grande-Classique-Quartz-36mm/L4.755.2.11.2.html
Oris,OrisBigCrownOriginalPointerDate29mm01594769540610781430,https://www.prestigetime.com/images/watches/01 594 7695 4061-07 8 14 30-_main.jpg,Big Crown Original Pointer Date 29mm,01 594 7695 4061-07 8 14 30,1350.0,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4061-07_8_14_30.html
Oris,OrisBigCrownOriginalPointerDate29mm015947695406107814301,https://www.prestigetime.com/images/watches/01 594 7695 4061-07 8 14 30-1_main.jpg,Big Crown Original Pointer Date 29mm,01 594 7695 4061-07 8 14 30-1,1350.0,https://www.prestigetime.com/item/Oris/Big-Crown-Original-Pointer-Date-29mm/01_594_7695_4061-07_8_14_30-1.html
Raymond Weil,RaymondWeilNoemia5132st65081,https://www.prestigetime.com/images/watches/5132-ST-65081_main.jpg,Noemia,5132-st-65081,1295.0,https://www.prestigetime.com/Raymond-Weil-Noemia-5132-st-65081.html
Raymond Weil,RaymondWeilNoemia5132st50081,https://www.prestigetime.com/images/watches/5132-ST-50081_main.jpg,Noemia,5132-st-50081,1295.0,https://www.prestigetime.com/Raymond-Weil-Noemia-5132-st-50081.html
Raymond Weil,RaymondWeilNoemia5132st80081,https://www.prestigetime.com/images/watches/5132-ST-80081_main.jpg,Noemia,5132-st-80081,1295.0,https://www.prestigetime.com/Raymond-Weil-Noemia-5132-st-80081.html
Raymond Weil,RaymondWeilNoemia5124p00985,https://www.prestigetime.com/images/watches/5124-P-00985-_main.jpg,Noemia,5124-p-00985,1350.0,https://www.prestigetime.com/item/Raymond-Weil/Noemia/5124-p-00985.html
Raymond Weil,RaymondWeilShine1600ST00995,https://www.prestigetime.com/images/watches/1600-ST-00995-_main.jpg,Shine,1600-ST-00995,1350.0,https://www.prestigetime.com/Raymond-Weil-Shine-1600-ST-00995.html
